case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,6.2032142167339359e+01,1,16,8.7926096242133669e-02,True,False,False,False,8,132,24,32,8,1.1513814803921829e+04,2.6043562229773637e-01,2.5970145446109977e-01,1.4282861362209390e-01,2.1689820787641667e-01,8.3518287691725457e-01,9.9502569386204676e-01,2.1689776005261574e-01,8.3282677745463296e-01,9.9474405265381260e-01,5.7621913557904059e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,1.4564730521555778e+03,1,32,4.2834769505474479e-01,True,False,False,False,8,132,24,30,6,5.8130609104624828e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.7279266236218868e-01,1.9387506617148412e-01,7.4653053666483926e-01,9.9331638649081755e-01,1.9387506617148412e-01,7.4442606760545760e-01,9.9303526868139536e-01,3.6352819387947489e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,1.0198969694851503e+06,1,16,2.1383017433257562e-02,False,True,False,False,8,132,24,32,8,1.5743998399568393e+06,2.6043562229773637e-01,2.5970145446109977e-01,8.0071769097715597e-03,2.5957798552101113e-01,9.9952457355179303e-01,9.9999102185309607e-01,2.5957798382549568e-01,9.9670690796952421e-01,9.9992678379135436e-01,9.8883444342214144e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,28,1.0981644839301763e+07,1,32,4.1977134596454141e-01,False,True,False,False,8,132,24,32,8,4.2159048536499877e+09,2.6043562229773637e-01,2.5970145446109977e-01,8.0072648902639685e-03,2.5957798280707051e-01,9.9952456310156035e-01,9.9999101898941345e-01,2.5957798280707045e-01,9.9670690405905593e-01,9.9992678378587729e-01,9.8883442118291531e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,31,6.5061207712299633e+05,1,32,9.0488849229791557e-02,True,True,True,False,8,132,24,32,8,2.7556422253335013e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.6994457255378126e-01,1.9637639295264028e-01,7.5616208372854976e-01,9.9256410027145270e-01,1.9637638507423683e-01,7.5403043309388196e-01,9.9228319536469634e-01,1.5619440467856251e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,43,1.9393014378524378e+06,1,48,4.2888108059608282e-01,True,True,True,False,8,132,24,30,6,2.7487259479392605e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.7395839468307264e-01,1.9282977562679735e-01,7.4250556673598067e-01,9.9256408643042160e-01,1.9282977562679735e-01,7.4041244406400608e-01,9.9228318152893868e-01,2.5468746708396827e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,1.9572899241810231e+02,1,16,3.0305714130328440e-02,True,False,False,False,8,132,24,32,8,6.1062572124490653e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.0550677947247750e-01,1.5060619325623778e-01,8.1902123334492871e-01,9.9509142619855151e-01,1.5060619314405499e-01,8.1894049426581494e-01,9.9508162256041166e-01,5.7708555453881361e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,5.5443109575453682e+03,1,32,2.9803796196263121e-01,True,False,False,False,8,132,24,30,6,2.5286773074184148e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.2830069959951770e-01,1.3173016527759884e-01,7.1637029063492219e-01,9.9335323482870941e-01,1.3173016527759884e-01,7.1629967141502437e-01,9.9334344836061317e-01,5.3699889252365373e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,15,4.1530008506481773e+06,1,16,7.5596763291389587e-03,False,True,False,False,8,132,24,32,8,5.3803000808275829e+05,1.8390370753258983e-01,1.8388557844972300e-01,1.0546105189486767e-03,1.8388255425255154e-01,9.9998355391870875e-01,9.9999969095086283e-01,1.8388255410962720e-01,9.9988497554918032e-01,9.9999744545697855e-01,9.9960757359391861e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,27,8.9478043249773681e+07,1,32,2.9658951290983127e-01,False,True,False,False,8,132,23,31,8,3.2871631427069175e+12,1.8390370753258983e-01,1.8388557844972300e-01,1.0546698393344184e-03,1.8388255391232533e-01,9.9998355206850276e-01,9.9999968803876560e-01,1.8388255391232533e-01,9.9988497447632618e-01,9.9999744522699707e-01,9.9960757282963786e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,31,2.6660256934750073e+07,1,32,3.1234356326816353e-02,True,True,True,False,8,132,24,30,6,1.4411659597662945e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.2552374075989439e-01,1.3437892865784981e-01,7.3077470126125721e-01,9.9263181243212573e-01,1.3437892863728251e-01,7.3070266195405020e-01,9.9262203306874486e-01,1.9201507222282680e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,43,1.5776080396681142e+08,1,48,2.9813382142427275e-01,True,True,True,False,8,132,24,30,6,1.4423615604787850e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.2886855551142834e-01,1.3117469787269151e-01,7.1334956758752333e-01,9.9263180951860830e-01,1.3117469787269151e-01,7.1327924614812810e-01,9.9262203015795913e-01,4.5421187793050356e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,1.9572899241810231e+02,1,16,3.0305714130328440e-02,True,False,False,False,8,132,24,32,8,6.2448722847278274e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.0551246659212428e-01,1.5060221114027278e-01,8.1899957013374458e-01,9.9509089567904807e-01,1.5060221114027281e-01,8.1891884160945683e-01,9.9508109045656601e-01,5.7702339318145168e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,5.5443109575453682e+03,1,32,2.9803796196263121e-01,True,False,False,False,8,132,24,30,6,2.5286773074184242e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.2830070211277064e-01,1.3173016527759884e-01,7.1637028380355805e-01,9.9335323646090545e-01,1.3173016527759884e-01,7.1629967141502437e-01,9.9334344836061317e-01,4.6637439046800432e-15,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,15,4.1530008506481773e+06,1,16,7.5596763291389587e-03,False,True,False,False,8,132,23,31,8,6.1856850253742195e+10,1.8390370753258983e-01,1.8388558020327053e-01,1.0549695763541144e-03,1.8388255394649705e-01,9.9998354271841139e-01,9.9999969066642114e-01,1.8388255394609654e-01,9.9988497465996140e-01,9.9999744523909040e-01,9.9960757366639275e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,27,8.9478043249773681e+07,1,32,2.9658951290983127e-01,False,True,False,False,8,132,23,31,8,3.2870103458423594e+12,1.8390370753258983e-01,1.8388558020327053e-01,1.0549755325145683e-03,1.8388255391232533e-01,9.9998354253258004e-01,9.9999969065406547e-01,1.8388255391232536e-01,9.9988497447632629e-01,9.9999744522699707e-01,9.9960757282963786e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,31,2.6660256934750073e+07,1,32,3.1234356326816353e-02,True,True,True,False,8,132,24,30,6,1.4428450608049377e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.2552452746810339e-01,1.3437819618723007e-01,7.3077071099694668e-01,9.9263181118249022e-01,1.3437819618723007e-01,7.3069867916293485e-01,9.9262203019083017e-01,1.5635950779709764e-13,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,43,1.5776080396681142e+08,1,48,2.9813382142427275e-01,True,True,True,False,8,132,24,30,6,1.4423615603773083e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.2886855801423511e-01,1.3117469787269129e-01,7.1334956078496392e-01,9.9263181114961885e-01,1.3117469787269129e-01,7.1327924614812688e-01,9.9262203015795925e-01,4.3757910006369049e-15,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,1.9572899241810231e+02,1,16,3.0305714130328440e-02,True,False,False,False,8,132,24,32,8,9.2977929211938208e+03,1.8390370753258983e-01,1.8393788717788728e-01,1.0692983405475975e-01,1.4966347894021020e-01,8.1366314051150257e-01,9.9509089507973436e-01,1.4224638013441379e-01,7.7348293866890161e-01,9.9442314688005473e-01,8.6806881356484053e-02,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,5.5443109575453682e+03,1,32,2.9803796196263121e-01,True,False,False,False,8,132,24,30,6,2.5286773167047751e+04,1.8390370753258983e-01,1.8393788717788728e-01,1.2837565927932615e-01,1.3173016527759884e-01,7.1616656741415063e-01,9.9335323646448848e-01,1.3173016527759884e-01,7.1629967141502437e-01,9.9334344836061317e-01,5.2837279895210123e-15,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,15,4.1530008506481773e+06,1,16,7.5596763291389587e-03,False,True,False,False,8,132,24,32,8,1.0822948350538726e+08,1.8390370753258983e-01,1.8393788717788728e-01,4.5113959666911868e-03,1.8388255394652564e-01,9.9969917436689848e-01,9.9999969066734262e-01,1.8388255394541775e-01,9.9988497465627035e-01,9.9999744523856327e-01,9.9960757365732678e-01,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,27,8.9478043249773681e+07,1,32,2.9658951290983127e-01,False,True,False,False,8,132,23,31,8,3.2870467225573193e+12,1.8390370753258983e-01,1.8393788717788728e-01,4.5113973606801987e-03,1.8388255391232533e-01,9.9969917418096443e-01,9.9999969065472893e-01,1.8388255391232533e-01,9.9988497447632618e-01,9.9999744522699707e-01,9.9960757282963786e-01,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,31,2.6660256934750073e+07,1,32,3.1234356326816353e-02,True,True,True,False,8,132,24,30,6,1.4428446246224104e+04,1.8390370753258983e-01,1.8393788717788728e-01,1.2560114197091246e-01,1.3437819568294584e-01,7.3056289677280029e-01,9.9263181118614441e-01,1.3437819568292575e-01,7.3069867642071540e-01,9.9262203019090411e-01,1.5241265231912570e-13,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,43,1.5776080396681142e+08,1,48,2.9813382142427275e-01,True,True,True,False,8,132,24,30,6,1.4423615647480343e+04,1.8390370753258983e-01,1.8393788717788728e-01,1.2894318507546998e-01,1.3117469787269079e-01,7.1314670340771646e-01,9.9263181115319921e-01,1.3117469787269076e-01,7.1327924614812410e-01,9.9262203015795925e-01,4.6102382857530885e-15,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.01,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,1.9572899241810231e+02,1,16,3.0305714130328440e-02,True,False,False,False,8,132,24,32,8,9.7623438535732148e+03,1.8390370753258983e-01,1.8411563974505604e-01,1.0699795672361376e-01,1.4983326084585805e-01,8.1379974592778415e-01,9.9509089568307296e-01,1.4538399121391479e-01,7.9054410139149089e-01,9.9507749459775063e-01,3.4931619424732351e-02,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
